"","duration","gross","genres","movie_title","num_voted_users","plot_keywords","movie_imdb_link","language","country","budget","title_year","imdb_score"
"1892",108,70625986,"Comedy|Romance","No Strings Attached ",168717,"ex girlfriend|funeral|hospital|male objectification|summer camp","http://www.imdb.com/title/tt1411238/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2011,6.2
"1893",134,56505065,"Action|Biography|Drama|History|Romance|Western","Tombstone ",95241,"cigar smoking|cowboy|duel|outlaw|tombstone arizona","http://www.imdb.com/title/tt0108358/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1993,7.8
"1894",115,55973336,"Action|Crime|Thriller","Romeo Must Die ",57040,"death|hong kong|kung fu|prison|waterfront","http://www.imdb.com/title/tt0165929/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2000,6.1
"1896",86,54098051,"Horror","Final Destination 3 ",102861,"amusement park|death|fate|premonition|roller coaster","http://www.imdb.com/title/tt0414982/?ref_=fn_tt_tt_1","English","Germany",2.5e+07,2006,5.8
"1897",101,60443237,"Drama|Romance","The Lucky One ",76882,"arrogance|child in peril|disarming someone|kennel|post traumatic stress disorder","http://www.imdb.com/title/tt1327194/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2012,6.5
"1898",96,82234139,"Adventure|Drama|Family|Fantasy","Bridge to Terabithia ",110390,"bully|friend|imagination|reality|troll","http://www.imdb.com/title/tt0398808/?ref_=fn_tt_tt_1","English","USA",1.7e+07,2007,7.2
"1899",101,51676606,"Biography|Drama|Family","Finding Neverland ",174591,"boy|inspiration|reference to peter pan|stage play|widow","http://www.imdb.com/title/tt0308644/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2004,7.8
"1900",100,52528330,"Comedy|Drama","A Madea Christmas ",4265,"christmas|holiday|madea series|rural setting|stubbornness","http://www.imdb.com/title/tt2609758/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2013,4.7
"1901",117,51533608,"Action|Adventure|Drama|Thriller","The Grey ",203111,"alaska|leadership|snow|survival|wilderness","http://www.imdb.com/title/tt1601913/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2011,6.8
"1902",101,51097664,"Drama|Horror|Mystery|Thriller","Hide and Seek ",70205,"bathtub|psychologist|pushed out a window|smothered with a pillow|telescope","http://www.imdb.com/title/tt0382077/?ref_=fn_tt_tt_1","English","USA",3e+07,2005,5.9
"1903",98,84136909,"Comedy","Anchorman: The Legend of Ron Burgundy ",267921,"1970s|anchorman|news anchor|newsroom|tv station","http://www.imdb.com/title/tt0357413/?ref_=fn_tt_tt_1","English","USA",2.6e+07,2004,7.2
"1904",146,46836394,"Biography|Crime|Drama","Goodfellas ",728685,"betrayal|gangster|mafia|organized crime|robbery","http://www.imdb.com/title/tt0099685/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1990,8.7
"1905",102,47285499,"Action|Adventure|Comedy|Crime|Family|Romance|Thriller","Agent Cody Banks ",26755,"cia|nanobot|prep school|scientist|teenager","http://www.imdb.com/title/tt0313911/?ref_=fn_tt_tt_1","English","USA",2.6e+07,2003,5
"1906",97,47124400,"Comedy|Family|Fantasy","Nanny McPhee ",49676,"father|governess|magic|nanny|widower","http://www.imdb.com/title/tt0396752/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2005,6.6
"1907",142,44700000,"Crime|Drama","Scarface ",537442,"assassination attempt|capitalism|cocaine|cuban american|cuban refugee","http://www.imdb.com/title/tt0086250/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1983,8.3
"1908",98,44455658,"Action|Adventure|Comedy|Crime","Nothing to Lose ",36253,"boss|ghetto|money|robber|robbery","http://www.imdb.com/title/tt0119807/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1997,6.7
"1909",219,43984230,"Biography|Drama|History","The Last Emperor ",70274,"abdication|china|emperor|forbidden city|republic","http://www.imdb.com/title/tt0093389/?ref_=fn_tt_tt_1","English","China",2.3e+07,1987,7.8
"1910",109,66489425,"Action|Crime|Drama|Thriller","Contraband ",101977,"cocaine|contraband|drug lord|prison|smuggling","http://www.imdb.com/title/tt1524137/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2012,6.5
"1911",97,41067398,"Action|Comedy|Crime|Thriller","Money Talks ",22748,"blood splatter|fistfight|murder|police|prison bus","http://www.imdb.com/title/tt0119695/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1997,6.1
"1912",158,40218903,"Drama","There Will Be Blood ",372990,"alcoholic|alcoholism|money|oil|turn of the century","http://www.imdb.com/title/tt0469494/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2007,8.1
"1913",85,39880476,"Adventure|Animation|Comedy|Family|Fantasy","The Wild Thornberrys Movie ",12218,"africa|chimpanzee|elephant|safari|shaman","http://www.imdb.com/title/tt0282120/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2002,5.2
"1914",80,39399750,"Adventure|Animation|Comedy|Family|Fantasy|Musical","Rugrats Go Wild ",5674,"kid|oxygen|rugrats|trapped underwater|underwater","http://www.imdb.com/title/tt0337711/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2003,5.6
"1915",86,38230435,"Action|Comedy","Undercover Brother ",29661,"african american|cadillac|disguise|secret agent|undercover","http://www.imdb.com/title/tt0279493/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2002,5.8
"1916",119,39008741,"Comedy|Drama|Family|Romance","The Sisterhood of the Traveling Pants ",44838,"friendship|jeans|pants|summer|vacation","http://www.imdb.com/title/tt0403508/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2005,6.6
"1917",98,36833473,"Action|Crime|Drama|Thriller","Kiss of the Dragon ",53126,"action hero|chinese|forced prostitution|one man army|title spoken by character","http://www.imdb.com/title/tt0271027/?ref_=fn_tt_tt_1","English","France",2.5e+07,2001,6.6
"1918",97,48237389,"Comedy|Romance","The House Bunny ",63969,"makeover|party|playboy|playboy mansion|sorority","http://www.imdb.com/title/tt0852713/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2008,5.5
"1920",124,36447959,"Biography|Drama|Sport","Million Dollar Arm ",35833,"baseball|based on true story|india|sports agent|training","http://www.imdb.com/title/tt1647668/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2014,7
"1921",97,45089048,"Drama|Romance|Sci-Fi","The Giver ",86251,"black and white segues into color|color|community|dystopia|infanticide","http://www.imdb.com/title/tt0435651/?ref_=fn_tt_tt_1","English","South Africa",2.5e+07,2014,6.5
"1922",105,35990505,"Comedy|Drama|Family|Romance","What a Girl Wants ",48095,"american|daughter|england|father|politician","http://www.imdb.com/title/tt0286788/?ref_=fn_tt_tt_1","English","USA",2e+07,2003,5.8
"1923",104,35143332,"Horror","Jeepers Creepers II ",45102,"cheerleader|farmer|fear|high school basketball|nightmare","http://www.imdb.com/title/tt0301470/?ref_=fn_tt_tt_1","English","USA",1.7e+07,2003,5.6
"1924",101,35000629,"Comedy|Romance","Good Luck Chuck ",74622,"breasts|leg spreading|mini skirt|sex|sex in bed","http://www.imdb.com/title/tt0452625/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2007,5.6
"1925",101,34604054,"Action|Crime|Drama|Thriller","Cradle 2 the Grave ",34942,"camera shot from inside human body|diamond|evil man|heist|terrorism","http://www.imdb.com/title/tt0306685/?ref_=fn_tt_tt_1","English","USA",3e+07,2003,5.8
"1926",114,41597830,"Drama|Romance","The Hours ",102123,"housewife|lesbian|novel|party|reading","http://www.imdb.com/title/tt0274558/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2002,7.6
"1927",105,33687630,"Comedy|Romance","She's the Man ",116762,"disguise|roommate|school|soccer|twin","http://www.imdb.com/title/tt0454945/?ref_=fn_tt_tt_1","English","USA",2e+07,2006,6.4
"1928",90,32553210,"Comedy|Family","Mr. Bean's Holiday ",88714,"camcorder|cannes|director|lost passport|train","http://www.imdb.com/title/tt0453451/?ref_=fn_tt_tt_1","English","UK",2.5e+07,2007,6.3
"1929",97,31526393,"Action|Adventure|Horror|Thriller","Anacondas: The Hunt for the Blood Orchid ",22243,"anaconda|blood|borneo|flower|orchid","http://www.imdb.com/title/tt0366174/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2004,4.6
"1930",144,41229,"Crime|Drama|Thriller","Blood Ties ",14612,"1970s|flashback|love|money|murder","http://www.imdb.com/title/tt1747958/?ref_=fn_tt_tt_1","English","France",25500000,2013,6.5
"1931",114,31655091,"Drama|Music","August Rush ",87331,"baby|cellist|genius|prodigy|rhapsody","http://www.imdb.com/title/tt0426931/?ref_=fn_tt_tt_1","English","USA",3e+07,2007,7.5
"1932",124,30012990,"Biography|Drama|History","Elizabeth ",75973,"16th century|british royal family|catholic|queen|queen elizabeth i","http://www.imdb.com/title/tt0127536/?ref_=fn_tt_tt_1","English","UK",2.5e+07,1998,7.5
"1933",89,32368960,"Comedy|Fantasy|Horror|Romance","Bride of Chucky ",39768,"blood|doll|gore|murder|serial killer","http://www.imdb.com/title/tt0144120/?ref_=fn_tt_tt_1","English","Canada",2.5e+07,1998,5.3
"1934",160,14500000,"Action|Drama|History|War","Tora! Tora! Tora! ",25019,"attack|hawaii|navy|pearl harbor|u.s. navy","http://www.imdb.com/title/tt0066473/?ref_=fn_tt_tt_1","English","Japan",2.5e+07,1970,7.5
"1935",93,29247405,"Comedy|Family|Music","Spice World ",28377,"bus|concert|live concert|pop group|spice girl","http://www.imdb.com/title/tt0120185/?ref_=fn_tt_tt_1","English","UK",2.5e+07,1997,3.3
"1937",88,25615792,"Action|Comedy|Music","Dance Flick ",10161,"african american|dance|overalls|parody|rap","http://www.imdb.com/title/tt1153706/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2009,3.5
"1938",142,28341469,"Crime|Drama","The Shawshank Redemption ",1689764,"escape from prison|first person narration|prison|prison cell search|wrongful imprisonment","http://www.imdb.com/title/tt0111161/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1994,9.3
"1939",92,25590119,"Adventure|Comedy|Crime","Crocodile Dundee in Los Angeles ",19699,"boat|crocodile|garbage can|knife|paramount pictures","http://www.imdb.com/title/tt0231402/?ref_=fn_tt_tt_1","English","Australia",21150000,2001,4.8
"1940",117,24944213,"Comedy|Sport","Kingpin ",63459,"amish|bowling|on the road|rubber hand|tournament","http://www.imdb.com/title/tt0116778/?ref_=fn_tt_tt_1","English","USA",2.7e+07,1996,6.9
"1941",111,33631221,"Crime|Drama|Thriller","The Gambler ",48559,"dog|gambler|gambling|gangster|professor","http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2014,6
"1942",121,37738400,"Drama","August: Osage County ",67797,"based on play|incestuous relationship|pedophilia|secret|teenage daughter","http://www.imdb.com/title/tt1322269/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2013,7.3
"1944",107,21835784,"Comedy|Drama|Romance","A Lot Like Love ",58297,"flight|hasselblad camera|los angeles california|love|medium format camera","http://www.imdb.com/title/tt0391304/?ref_=fn_tt_tt_1","English","USA",3e+07,2005,6.6
"1945",106,15785632,"Biography|Comedy|Drama|Sport","Eddie the Eagle ",32507,"1988 winter olympics|coach|ski jumper|winter|winter olympics","http://www.imdb.com/title/tt1083452/?ref_=fn_tt_tt_1","English","UK",2.3e+07,2016,7.5
"1946",136,21554585,"Drama|Sport","He Got Game ",36108,"basketball|basketball player|female nudity|porn actor in mainstream movie|prison","http://www.imdb.com/title/tt0124718/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1998,6.9
"1947",97,22200000,"Comedy|Drama|Romance","Don Juan DeMarco ",41310,"don juan|mental institution|patient|psychiatrist|retirement","http://www.imdb.com/title/tt0112883/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1994,6.8
"1949",108,80014842,"Drama|Romance|War","Dear John ",104356,"army|coin collector|love|surfboard|u.s. army","http://www.imdb.com/title/tt0989757/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2010,6.3
"1950",97,23527955,"Action|Crime|Drama|Mystery|Thriller","The Losers ",74691,"hacking|hijacking|martial arts|revenge|special forces","http://www.imdb.com/title/tt0480255/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2010,6.4
"1951",99,24042490,"Fantasy|Horror|Thriller","Don't Be Afraid of the Dark ",40776,"basement|creature|disappearance|interior designer|mansion","http://www.imdb.com/title/tt1270761/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2010,5.6
"1952",103,22466994,"Action|Crime|Thriller","War ",72673,"assassin|betrayal|fbi|fbi agent|yakuza","http://www.imdb.com/title/tt0499556/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2007,6.3
"1953",95,17791031,"Comedy|Drama|Romance|Thriller","Punch-Drunk Love ",109855,"harmonium|love|phone sex|pudding|sister","http://www.imdb.com/title/tt0272338/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2002,7.3
"1954",93,17718223,"Comedy","EuroTrip ",162067,"female frontal nudity|male frontal nudity|nudist|nudity|public nudity","http://www.imdb.com/title/tt0356150/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2004,6.6
"1955",98,15361537,"Action|Crime|Thriller","Half Past Dead ",12263,"alcatraz|fbi|gold|prison|undercover","http://www.imdb.com/title/tt0297162/?ref_=fn_tt_tt_1","English","Germany",1.3e+07,2002,4.6
"1956",90,16647384,"Adventure|Comedy|Family|Romance","Unaccompanied Minors ",8398,"airport|black comedy|blizzard|christmas|pennsylvania","http://www.imdb.com/title/tt0488658/?ref_=fn_tt_tt_1","English","USA",2.6e+07,2006,5.1
"1957",107,16118077,"Drama","Bright Lights, Big City ",5817,"estranged wife|fashion show|magazine|new york city|writer","http://www.imdb.com/title/tt0094799/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1988,5.6
"1958",90,15091542,"Adventure|Family|Fantasy|Musical","The Adventures of Pinocchio ",4086,"based on novel|human becoming an animal|slow motion|transformation|young boy","http://www.imdb.com/title/tt0115472/?ref_=fn_tt_tt_1","Italian","UK",2.5e+07,1996,5.3
"1960",115,15045676,"Drama|Fantasy|Mystery|Thriller","The Box ",76303,"alien|library|moral dilemma|nosebleed|supernatural power","http://www.imdb.com/title/tt0362478/?ref_=fn_tt_tt_1","English","USA",1.6e+07,2009,5.6
"1961",93,17427926,"Horror","The Ruins ",60062,"bow and arrow|group of friends|horse|rifle|ruins","http://www.imdb.com/title/tt0963794/?ref_=fn_tt_tt_1","English","USA",8e+06,2008,5.9
"1962",99,14983572,"Comedy|Drama|Romance","The Next Best Thing ",9361,"best friend|cartoon on tv|custody battle|gay|gay friend","http://www.imdb.com/title/tt0156841/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2000,4.7
"1963",107,14637490,"Horror|Mystery|Thriller","My Soul to Take ",16411,"evil|killer|murder|psychopath|serial killer","http://www.imdb.com/title/tt0872230/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2010,4.8
"1964",110,14589444,"Comedy|Drama|Romance","The Girl Next Door ",171151,"forced to strip|male rear nudity|porn actress|scantily clad female|teenager","http://www.imdb.com/title/tt0265208/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2004,6.8
"1965",101,14095303,"Action|Crime|Mystery|Romance|Thriller","Maximum Risk ",15814,"fbi|fbi agent|mafia|russian mafia|twin","http://www.imdb.com/title/tt0117011/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1996,5.4
"1966",85,13973532,"Comedy|Crime","Stealing Harvard ",11211,"black humor|crying during sex|harvard|humor|man with glasses","http://www.imdb.com/title/tt0265808/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2002,5.1
"1967",132,1865774,"Biography|Crime|Drama|History|Thriller","Legend ",87682,"1960s|based on a true story|gangster|identical twins|murder","http://www.imdb.com/title/tt3569230/?ref_=fn_tt_tt_1","English","UK",3e+07,2015,7
"1969",90,18860403,"Horror|Thriller","Shark Night 3D ",20823,"lake|louisiana|redneck|shark|vacation","http://www.imdb.com/title/tt1633356/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2011,4
"1970",145,13038660,"Drama","Angela's Ashes ",16995,"drink|ira|irish|limerick|prejudice","http://www.imdb.com/title/tt0145653/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1999,7.3
"1971",110,28831145,"Drama|Sport","Draft Day ",39357,"cleveland browns|head coach|linebacker|nfl|team owner","http://www.imdb.com/title/tt2223990/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2014,6.8
"1974",122,11538204,"Crime|Drama|History","The Conspirator ",23696,"john wilkes booth|lawyer|lincoln assassination|trial|truth","http://www.imdb.com/title/tt0968264/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2010,7
"1975",107,11008432,"Biography|Drama|Sport","Lords of Dogtown ",43903,"1970s|skateboarder|skateboarding|surf|swimming pool","http://www.imdb.com/title/tt0355702/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2005,7.1
"1976",127,12188642,"Biography|Drama|History","The 33 ",21098,"disaster movie|mine|minister|president|trapped in a mine","http://www.imdb.com/title/tt2006295/?ref_=fn_tt_tt_1","English","Chile",2.6e+07,2015,6.9
"1977",99,11100000,"Action|Adventure|Comedy|Fantasy","Big Trouble in Little China ",92464,"1980s|airport|cb radio|truck|truck driver","http://www.imdb.com/title/tt0090728/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1986,7.3
"1979",140,13651662,"Drama|Sport","Warrior ",332276,"alcoholic|mixed martial arts|return home|tournament|underdog","http://www.imdb.com/title/tt1291584/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2011,8.2
"1980",133,11030963,"Biography|Drama|Thriller|War","Michael Collins ",24145,"ireland|irish|irish civil war|irish free state|sinn fein","http://www.imdb.com/title/tt0117039/?ref_=fn_tt_tt_1","English","UK",2.8e+07,1996,7.1
"1981",271,10769960,"Drama|History|War","Gettysburg ",21940,"american civil war|battle|blood splatter|civil war|irish american","http://www.imdb.com/title/tt0107007/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1993,7.7
"1982",112,10911750,"Drama|War","Stop-Loss ",17757,"friendship|honor|iraq war|soldier|texas","http://www.imdb.com/title/tt0489281/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2008,6.5
"1983",99,10719367,"Drama|Music|Mystery|Romance|Thriller","Abandon ",7909,"college|detective|disappearance|police detective|thesis","http://www.imdb.com/title/tt0267248/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2002,4.9
"1984",100,10114315,"Drama|Mystery|Thriller","Brokedown Palace ",18693,"bangkok|friend|lawyer|smuggling|thailand","http://www.imdb.com/title/tt0120620/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1999,6.4
"1985",92,49122319,"Horror|Thriller","The Possession ",47169,"basketball coach|box|jewish|rabbi|yard sale","http://www.imdb.com/title/tt0431021/?ref_=fn_tt_tt_1","English","USA",1.4e+07,2012,5.9
"1986",105,10070000,"Comedy|Drama|Romance","Mrs. Winterbourne ",5668,"love|train|train wreck|twin brother|two word title","http://www.imdb.com/title/tt0117104/?ref_=fn_tt_tt_1","English","USA",2.5e+07,1996,6.2
"1987",110,10324441,"Action|Drama|Thriller","Straw Dogs ",27117,"gang rape|panties pulled down|rape|rape victim|sexual humiliation","http://www.imdb.com/title/tt0999913/?ref_=fn_tt_tt_1","English","USA",2.5e+07,2011,5.8
